,County,City,Zipcode,Date,Price,Bedrooms,Title,Location,Link
38,Bergen,Bogota,7603,2018-04-16 15:57,1795,1br,"1 ba. NO FEE! 13 MONTH FREE!! FITNESS CENTER, SHUTTLE TO PATH STATION", 400 PASSAIC AVE EAST NEWARK NJ,https://newjersey.craigslist.org/apa/d/1-ba-no-fee-13-month-free/6537160819.html
39,Bergen,Bogota,7603,2018-04-16 15:57,1695,2br,"CENTRAL AIR, BALCONY, CLOSE TO TRANSPORTATION,PET FRIENDLY BLDG", 812 New York Ave Union City NJ,https://newjersey.craigslist.org/apa/d/central-air-balcony-close-to/6546089084.html
41,Bergen,Bogota,7603,2018-04-16 15:57,1450,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, 3 BLOCKS FROM BLVD EAST.", 226 66TH ST WEST NEW YORK NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6552617197.html
42,Bergen,Bogota,7603,2018-04-16 15:57,2300,3br,"CLOSE TO TRANSPORTATION, PET FRIENDLY", 520 Lincoln St Union City NJ,https://newjersey.craigslist.org/apa/d/close-to-transportation-pet/6552647227.html
44,Bergen,Bogota,7603,2018-04-16 15:57,1695,2br,"CENTRAL AIR, CLOSE TO TRANSPORTATION, PET FRIENDLY BLDG.", 812 NEW YORK AVE UNION CITY NJ,https://newjersey.craigslist.org/apa/d/central-air-close-to/6552675061.html
45,Bergen,Bogota,7603,2018-04-16 15:56,1050,,"STUDIO, NO BROKER FEE, HEAT AND HOT WATER INCLUDED", 1204 KENNEDY BLVD BAYONNE NJ,https://newjersey.craigslist.org/apa/d/studio-no-broker-fee-heat-and/6561204908.html
46,Bergen,Bogota,7603,2018-04-16 15:56,1650,1br,2160 Center Ave Apt 2F for rent, Fort Lee,https://newjersey.craigslist.org/apa/d/2160-center-ave-apt-2f-for/6538419562.html
47,Bergen,Bogota,7603,2018-04-16 15:56,1650,1br,749 Sq. Ft. One Bedroom Apt for Rent $1750.00, Fort Lee,https://newjersey.craigslist.org/apa/d/749-sq-ft-one-bedroom-apt-for/6542343458.html
48,Bergen,Bogota,7603,2018-04-16 15:55,1650,1br,One Bedroom in Crosley Terrace Condo, Fort Lee,https://newjersey.craigslist.org/apa/d/one-bedroom-in-crosley/6543208542.html
49,Bergen,Bogota,7603,2018-04-16 15:55,2100,2br,***Beautiful and Spacious 2 bedroom/1 bathroom in Union City!***," Union City, NJ",https://newjersey.craigslist.org/apa/d/beautiful-and-spacious-2/6562929507.html
50,Bergen,Bogota,7603,2018-04-16 15:54,1650,1br,1 bedroom in Crosley Terrace Condo, Fort Lee,https://newjersey.craigslist.org/apa/d/1-bedroom-in-crosley-terrace/6547140994.html
51,Bergen,Bogota,7603,2018-04-16 15:52,1450,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION", 226 66TH ST WEST NEW YORK NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6552687298.html
52,Bergen,Bogota,7603,2018-04-16 15:51,1450,1br,"NO BROKER FEE! HEAT AND HOT WATER INCLUDED, FEW BLOCKS FROM BLVD EAST", 226 66th St West New York NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6554583369.html
53,Bergen,Bogota,7603,2018-04-16 15:51,1195,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION NY", 4008 KENNEDY BLVD UNION CITY NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6561175016.html
54,Bergen,Bogota,7603,2018-04-16 15:51,1295,1br,"1ST FLOOR, NO BROKER FEE! HEAT AND HOT WATER INCLUDED", 34 Clifton Pl. Jersey City NJ,https://newjersey.craigslist.org/apa/d/1st-floor-no-broker-fee-heat/6556481979.html
55,Bergen,Bogota,7603,2018-04-16 15:51,1250,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION", 11 GARDNER AVE JERSEY CITY NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6561200326.html
56,Bergen,Bogota,7603,2018-04-16 15:51,1295,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION", 164 STERLING AVE JERSEY CITY NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6561183760.html
57,Bergen,Bogota,7603,2018-04-16 15:51,1450,1br,"NO FEE! HEAT AND HOT WATER INCLUDED,CLOSE TO TRANSPORTATION TO NYC", 226 66TH ST WEST NEW YORK NJ,https://newjersey.craigslist.org/apa/d/no-fee-heat-and-hot-water/6561187370.html
58,Bergen,Bogota,7603,2018-04-16 15:51,1550,2br,"NO FEE! BEAUTIFUL RENOVATED APT, CLOSE TO THE LIGHT RAIL STATION JC", 335 Whiton St Jersey City NJ,https://newjersey.craigslist.org/apa/d/no-fee-beautiful-renovated/6561194048.html
59,Bergen,Bogota,7603,2018-04-16 15:50,7000,3br,"Lakefront Mansion on Lake Hopatcong, Sunset Views",,https://newjersey.craigslist.org/apa/d/lakefront-mansion-on-lake/6549559828.html
60,Bergen,Bogota,7603,2018-04-16 15:50,800,,💥STOP!This Could be Your APARTMENT HOME💥, Irvington north jersey,https://newjersey.craigslist.org/apa/d/stopthis-could-be-your/6562901528.html
61,Bergen,Bogota,7603,2018-04-16 15:49,1150,1br,Stunning Large 1 Bedroom Newly Renovated Near Highland Ave Station, 297 Lincoln Ave,https://newjersey.craigslist.org/apa/d/stunning-large-1-bedroom/6562904640.html
62,Bergen,Bogota,7603,2018-04-16 15:47,3000,2br,"Stunning 2BD/1BA for rent with river views, parking, pool, gym", Jersey City / Newport,https://newjersey.craigslist.org/apa/d/stunning-2bd-1ba-for-rent/6558873360.html
63,Bergen,Bogota,7603,2018-04-16 15:47,1800,2br,"BELLEVILLE CHARMING 2BR RANCH RENTAL W/ FULL BSMT, FENCED YARD & 2 CAR"," 14 Heckel Street, Belleville, NJ",https://newjersey.craigslist.org/apa/d/belleville-charming-2br-ranch/6548430432.html
64,Bergen,Bogota,7603,2018-04-16 15:47,3000,2br,"Mandalay 2BD/1BA for rent with river views, parking, pool, gym", Jersey City / Newport,https://newjersey.craigslist.org/apa/d/mandalay-2bd-1ba-for-rent/6547093527.html
65,Bergen,Bogota,7603,2018-04-16 15:46,1425,2br,"2 BEDROOM WITH ALL UTILITIES INCLUDED + DOORMAN, BEST LOCATION", EAST ORANGE,https://newjersey.craigslist.org/apa/d/2-bedroom-with-all-utilities/6562855198.html
66,Bergen,Bogota,7603,2018-04-16 15:45,2550,2br,2 bedroom - Available June 1st!,,https://newjersey.craigslist.org/apa/d/2-bedroom-available-june-1st/6562918718.html
67,Bergen,Bogota,7603,2018-04-16 15:45,2750,2br,Port Liberte 1100 sq ft condo with indoor parking NO FEE!!!!, Port Liberte Jersey City,https://newjersey.craigslist.org/apa/d/port-liberte-1100-sq-ft-condo/6562895039.html
68,Bergen,Bogota,7603,2018-04-16 15:45,2800,,2 Bed 2 Bath on 10 Private Acres, Kinnelon,https://newjersey.craigslist.org/apa/d/2-bed-2-bath-on-10-private/6562917955.html
69,Bergen,Bogota,7603,2018-04-16 15:43,1850,2br,Near JSQ/Heights 2 Bedroom, Jersey City,https://newjersey.craigslist.org/apa/d/near-jsq-heights-2-bedroom/6558300538.html
70,Bergen,Bogota,7603,2018-04-16 15:43,1575,2br,2 bed in West New York No Broker Fee Dishwasher Walk 2 BLVD East, West New York,https://newjersey.craigslist.org/apa/d/2-bed-in-west-new-york-no/6538185911.html
71,Bergen,Bogota,7603,2018-04-16 15:43,1275,1br,Cozy Clean Renovated HEIGHTS 1 Bed Apartment for April, Jersey City,https://newjersey.craigslist.org/apa/d/cozy-clean-renovated-heights/6559262699.html
72,Bergen,Bogota,7603,2018-04-16 15:43,650,,THE BEDROOMS HIGHLIGHTS EXPANSIVE ARE VERY WELL LIT WITH THREE LARGE W,,https://newjersey.craigslist.org/apa/d/the-bedrooms-highlights/6555561294.html
73,Bergen,Bogota,7603,2018-04-16 15:40,1295,2br,!! 1 bedroom apartment available !!, JC West Bergen,https://newjersey.craigslist.org/apa/d/1-bedroom-apartment-available/6562912374.html
74,Bergen,Bogota,7603,2018-04-16 15:40,1300,2br,2 Bedroom Apt. in Newark Ironbound, Newark Ironbound,https://newjersey.craigslist.org/apa/d/2-bedroom-apt-in-newark/6543766219.html
75,Bergen,Bogota,7603,2018-04-16 15:40,1650,2br,2 bedroom 1 bathroom house for rent, Mount Arlington nj,https://newjersey.craigslist.org/apa/d/2-bedroom-1-bathroom-house/6556625973.html
76,Bergen,Bogota,7603,2018-04-16 15:38,2565,1br,"1 bedroom - W/ Loft, Walk In Closets, Garage parking",,https://newjersey.craigslist.org/apa/d/1-bedroom-loft-walk-in/6560885441.html
78,Bergen,Bogota,7603,2018-04-16 15:36,3000,1br,"Lakefront 1bdrm on Lake Hopatcong, Sunset Views",,https://newjersey.craigslist.org/apa/d/lakefront-1bdrm-on-lake/6549565170.html
79,Bergen,Bogota,7603,2018-04-16 15:36,1150,2br,2 BR - North Newark,,https://newjersey.craigslist.org/apa/d/2-br-north-newark/6556906736.html
80,Bergen,Bogota,7603,2018-04-16 15:36,1225,,Studio Jersey City Heights NO Broker Fee Open hOuse H+hw Inc'd renvoat, JERSEY CITY 95 BEACON AVE,https://newjersey.craigslist.org/apa/d/studio-jersey-city-heights-no/6553362433.html
81,Bergen,Bogota,7603,2018-04-16 15:35,1825,2br,Renovated 2 Beds Walk 2 Path Train H+Hw Inc'd Renovated No Broker Fee, JERSEY CITY 92 HIGHLAND AVE UNIT 302,https://newjersey.craigslist.org/apa/d/renovated-2-beds-walk-2-path/6538320324.html
82,Bergen,Bogota,7603,2018-04-16 15:35,1375,1br,Gorgeous 1 bed in Jersey City*Completely Renovated*Walk Journal Square, Jersey City,https://newjersey.craigslist.org/apa/d/gorgeous-1-bed-in-jersey/6562907193.html
83,Bergen,Bogota,7603,2018-04-16 15:35,1575,1br,Brevard 1 BHK No Broker Fee heat/hw Inc'd Laundry Elevator Path Train, JERSEY CITY 37 DUNCAN AVE UNIT 6E,https://newjersey.craigslist.org/apa/d/brevard-1-bhk-no-broker-fee/6545259293.html
84,Bergen,Bogota,7603,2018-04-16 15:32,1400,2br,2br / 1 bath, Nutley,https://newjersey.craigslist.org/apa/d/2br-1-bath/6562892656.html
85,Bergen,Bogota,7603,2018-04-16 15:32,995,1br,Updated apartment in North Newark,,https://newjersey.craigslist.org/apa/d/updated-apartment-in-north/6562865855.html
86,Bergen,Bogota,7603,2018-04-16 15:32,2680,2br,"2 bedroom - Sprinkler System, Fire Pit, Cable Ready", 675 Tea Street,https://newjersey.craigslist.org/apa/d/2-bedroom-sprinkler-system/6561159192.html
87,Bergen,Bogota,7603,2018-04-16 15:29,1500,3br,3 BEDROOM APARTMENT FOR RENT, PATERSON,https://newjersey.craigslist.org/apa/d/3-bedroom-apartment-for-rent/6562900070.html
88,Bergen,Bogota,7603,2018-04-16 15:29,1350,1br,one bedroom,,https://newjersey.craigslist.org/apa/d/one-bedroom/6559973249.html
89,Bergen,Bogota,7603,2018-04-16 15:29,1350,1br,1 bedroom,,https://newjersey.craigslist.org/apa/d/1-bedroom/6559978197.html
90,Bergen,Bogota,7603,2018-04-16 15:28,2200,2br,2 Bedroom 2 Bathroom Available now! Modern apt in a Luxurious Building, Bayonne,https://newjersey.craigslist.org/apa/d/2-bedroom-2-bathroom/6562898086.html
91,Bergen,Bogota,7603,2018-04-16 15:27,1850,2br,BERGEN PROPERTIES/Fair Lawn - Mid April/May - 2 Bedroom Duplex $1850," 26-29 Warren Rd., Fair Lawn, NJ",https://newjersey.craigslist.org/apa/d/bergen-properties-fair-lawn/6562897781.html
92,Bergen,Bogota,7603,2018-04-16 15:27,900,,1 BEDROOM APT---ALL UTILITIES ARE INCLUDED---, NORTH ARLINGTON,https://newjersey.craigslist.org/apa/d/1-bedroom-apt-all-utilities/6562793531.html
93,Bergen,Bogota,7603,2018-04-16 15:26,2300,2br,"2 bedroom - Granite Counter tops, Balcony, Washer & Dryer-Tour Today!",,https://newjersey.craigslist.org/apa/d/2-bedroom-granite-counter/6562862216.html
94,Bergen,Bogota,7603,2018-04-16 15:24,1700,,3 bedroom Newly renovated apt 20 minutes commute from New York City, Jersey City,https://newjersey.craigslist.org/apa/d/3-bedroom-newly-renovated-apt/6562878156.html
95,Bergen,Bogota,7603,2018-04-16 15:24,1450,1br,"NO FEE! HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION TO NYC", 226 66TH ST WEST NEW YORK NJ,https://newjersey.craigslist.org/apa/d/no-fee-heat-and-hot-water/6562893190.html
96,Bergen,Bogota,7603,2018-04-16 15:21,2075,1br,MOVE IN SPECIALS on select apts! NO BROKER FEE! CALL TODAY!," Harrison, NJ",https://newjersey.craigslist.org/apa/d/move-in-specials-on-select/6562890693.html
97,Bergen,Bogota,7603,2018-04-16 15:19,1275,2br,Updated apartment in North Newark,,https://newjersey.craigslist.org/apa/d/updated-apartment-in-north/6562860551.html
98,Bergen,Bogota,7603,2018-04-16 15:18,2550,1br,Apartment for rent in Downtown Jersey City, 149 Essex St.,https://newjersey.craigslist.org/apa/d/apartment-for-rent-in/6551681061.html
99,Bergen,Bogota,7603,2018-04-16 15:18,1930,1br,MOVE IN SPECIALS on select apts! NO BROKER FEE! CALL TODAY!," Harrison, NJ",https://newjersey.craigslist.org/apa/d/move-in-specials-on-select/6562886587.html
100,Bergen,Bogota,7603,2018-04-16 15:16,1700,,Brand new apt 3 bedroom 1 bath, Newark,https://newjersey.craigslist.org/apa/d/brand-new-apt-3-bedroom-1-bath/6562878618.html
101,Bergen,Bogota,7603,2018-04-16 15:15,595,5br,PRIVATE OWNER 2-7 BEDROOM UNITS AVAIL IN NORTHUMBERLAND COUNTY, PETS OK - GARAGES - LARGE YARDS,https://newjersey.craigslist.org/apa/d/private-owner-2-7-bedroom/6560091480.html
102,Bergen,Bogota,7603,2018-04-16 15:13,1275,3br,Lovely 3 BR Apt-15 Min to Orange Train-1 block from West Orange No Fee, 249 MT Vernon St Orange,https://newjersey.craigslist.org/apa/d/lovely-3-br-apt-15-min-to/6562855848.html
103,Bergen,Bogota,7603,2018-04-16 15:10,1295,1br,1 bed in West New York No Broker Fee, West New York,https://newjersey.craigslist.org/apa/d/1-bed-in-west-new-york-no/6540067308.html
104,Bergen,Bogota,7603,2018-04-16 15:09,2500,3br,Luxury  Apt, South Paterson,https://newjersey.craigslist.org/apa/d/luxury-apt/6548001447.html
105,Bergen,Bogota,7603,2018-04-16 15:07,2990,1br,1 BR Available for rent in prime location with flexible move-in date!!, Jersey City,https://newjersey.craigslist.org/apa/d/1-br-available-for-rent-in/6535784554.html
106,Bergen,Bogota,7603,2018-04-16 15:07,2990,1br,Short term lease until December! Avlb. to extend if you decide later!, Jersey City,https://newjersey.craigslist.org/apa/d/short-term-lease-until/6553565069.html
107,Bergen,Bogota,7603,2018-04-16 15:07,2990,1br,FLEXIBLE MOVE-IN DATE IN LUXURY JC BUILDING, Jersey City,https://newjersey.craigslist.org/apa/d/flexible-move-in-date-in/6550544602.html
108,Bergen,Bogota,7603,2018-04-16 15:07,2990,1br,BEAUTIFUL 1 BR APARTMENT IN LUXURY HIGH RISE - MOVE IN ASAP, Jersey City,https://newjersey.craigslist.org/apa/d/beautiful-1-br-apartment-in/6559166334.html
109,Bergen,Bogota,7603,2018-04-16 15:05,1750,2br,"Dover Model Rent Special, 1 Month Free & Waive Application  Fee", Lebanon,https://newjersey.craigslist.org/apa/d/dover-model-rent-special-1/6562870671.html
110,Bergen,Bogota,7603,2018-04-16 15:05,1264,,Want the BEST Apartment Home - You have found it!!!  (HH), Elizabeth,https://newjersey.craigslist.org/apa/d/want-the-best-apartment-home/6549948320.html
111,Bergen,Bogota,7603,2018-04-16 15:04,2300,,The Oakman Luxury Studio w/ Balcony. Steps from the Grove St PATH!," Grove St, Jersey City",https://newjersey.craigslist.org/apa/d/the-oakman-luxury-studio/6552776562.html
112,Bergen,Bogota,7603,2018-04-16 15:04,1329,1br,"PAY JUST $750 SECURITY DEPOSIT! (Linden, Elizabeth, Union Co)", Linden Elizabeth,https://newjersey.craigslist.org/apa/d/pay-just-750-security-deposit/6538517617.html
113,Bergen,Bogota,7603,2018-04-16 15:04,1319,1br,"PAY JUST $750 FOR YOUR SECURITY DEPOSIT! (Linden, Elizabeth, Union Co)", Linden Elizabeth,https://newjersey.craigslist.org/apa/d/pay-just-750-for-your/6546226485.html
114,Bergen,Bogota,7603,2018-04-16 15:01,2350,1br,Prime Area-Bright Modern One Bedroom Apartment Close to Grove St PATH, Jersey City Downtown,https://newjersey.craigslist.org/apa/d/prime-area-bright-modern-one/6562865577.html
115,Bergen,Bogota,7603,2018-04-16 15:00,2200,1br,Spacious One Bed Apt Close to Grove St PATH, Jersey City Downtown,https://newjersey.craigslist.org/apa/d/spacious-one-bed-apt-close-to/6562865448.html
116,Bergen,Bogota,7603,2018-04-16 15:00,1650,,Luxury studio condo for rent close to Journal Square PATH, Jersey City,https://newjersey.craigslist.org/apa/d/luxury-studio-condo-for-rent/6562865292.html
117,Bergen,Bogota,7603,2018-04-16 15:00,1750,,Spacious Studio Apt Close to Grove St PATH, Jersey City Downtown,https://newjersey.craigslist.org/apa/d/spacious-studio-apt-close-to/6562865144.html
118,Bergen,Bogota,7603,2018-04-16 15:00,1723,1br,Prime Area - One Bedroom Apartment for rent close to Grove St PATH, Jersey City Downtown,https://newjersey.craigslist.org/apa/d/prime-area-one-bedroom/6562864974.html
119,Bergen,Bogota,7603,2018-04-16 14:59,2195,1br,"1 bedroom - W/ Den, Full sized Washer/dryer, Balcony",,https://newjersey.craigslist.org/apa/d/1-bedroom-den-full-sized/6561008107.html
0,Bergen,Carlstadt,7072,2018-04-16 14:58,1525,2br,Expansive (huge) 5 Room/2BR with Separate DiningRoom, Bloomfield,https://newjersey.craigslist.org/apa/d/expansive-huge-5-room-2br/6562862554.html
1,Bergen,Carlstadt,7072,2018-04-16 14:58,1495,2br,2BR~Garden Apts~Best Value on the NYC Bus Line~, Maywood,https://newjersey.craigslist.org/apa/d/2brgarden-aptsbest-value-on/6562862241.html
2,Bergen,Carlstadt,7072,2018-04-16 14:55,895,,Studio--downtown Montclair, montclair,https://newjersey.craigslist.org/apa/d/studio-downtown-montclair/6562804578.html
3,Bergen,Carlstadt,7072,2018-04-16 14:55,2925,1br,APRIL SPECIAL! 1BR den with park and city views, Bayonne,https://newjersey.craigslist.org/apa/d/april-special-1br-den-with/6562858744.html
4,Bergen,Carlstadt,7072,2018-04-16 14:54,1195,1br,"○☻NO FEE!!Large, Bright 1Bd/1Bth;HHW Include;Laundry Room", UNION CITY,https://newjersey.craigslist.org/apa/d/no-feelarge-bright-1bd/6562858331.html
5,Bergen,Carlstadt,7072,2018-04-16 14:52,1250,3br,Clean and renovated 3 bedroom apartment, Newark,https://newjersey.craigslist.org/apa/d/clean-and-renovated-3-bedroom/6562855774.html
6,Bergen,Carlstadt,7072,2018-04-16 14:52,369000,2br,Location! Location! Location! Rare 2  bedroom 2 bathroom available !!, Union City,https://newjersey.craigslist.org/apa/d/location-location-location/6562855716.html
7,Bergen,Carlstadt,7072,2018-04-16 14:49,1775,3br,3 BED ROOM APT/HOUSE FOR RENT (1775.00 Included all utilities), 35 garrison st. 1st floor.Paterson,https://newjersey.craigslist.org/apa/d/3-bed-room-apt-house-for/6562851587.html
8,Bergen,Carlstadt,7072,2018-04-16 14:47,1350,2br,!! Spacious 2bdrm apartment available for rent !!, JC Downtown,https://newjersey.craigslist.org/apa/d/spacious-2bdrm-apartment/6562849212.html
9,Bergen,Carlstadt,7072,2018-04-16 14:47,1550,3br,$1550 - 3bdrm/1bthrm - No Fee!, S 16th St & Springfield Ave,https://newjersey.craigslist.org/apa/d/1550-3bdrm-1bthrm-no-fee/6562849135.html
10,Bergen,Carlstadt,7072,2018-04-16 14:46,800,,Large Studio, Paterson,https://newjersey.craigslist.org/apa/d/large-studio/6562803067.html
11,Bergen,Carlstadt,7072,2018-04-16 14:44,2195,1br,Only 2 studios and 1 one bdrm apts available for immediate move in!!," Jersey City, NJ",https://newjersey.craigslist.org/apa/d/only-2-studios-and-1-one-bdrm/6556391021.html
12,Bergen,Carlstadt,7072,2018-04-16 14:44,1995,,Only 2 studios and 1 one bdrm apts available for immediate move in!!," Jersey City, NJ",https://newjersey.craigslist.org/apa/d/only-2-studios-and-1-one-bdrm/6556387978.html
13,Bergen,Carlstadt,7072,2018-04-16 14:43,2671,1br,"Package Acceptance, Crayon Corner Kids' Play Room, Golf Simulator", Weehawken,https://newjersey.craigslist.org/apa/d/package-acceptance-crayon/6562844078.html
14,Bergen,Carlstadt,7072,2018-04-16 14:41,1450,,!! Beautifully renovated Studio available for rent !!, JC Heights,https://newjersey.craigslist.org/apa/d/beautifully-renovated-studio/6562841442.html
15,Bergen,Carlstadt,7072,2018-04-16 14:40,1300,1br,One bed* Best Journal square location*No Broker Fee*Call now, Jersey City,https://newjersey.craigslist.org/apa/d/one-bed-best-journal-square/6551890184.html
16,Bergen,Carlstadt,7072,2018-04-16 14:40,3184,2br,LUXURY+COMFORT*1-1.5 MOS/FREE+NO FEE+$100GC*CONCIERGE*GYM*POOL*DOG RUN, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/luxurycomfort1-15-mos-freeno/6553815869.html
17,Bergen,Carlstadt,7072,2018-04-16 14:40,2511,1br,LIVE THE LIFE YOU WANT*1-1.5 MOS/FREE+NO FEE*LUXURY*GYM*POOL*CONCIERGE, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/live-the-life-you-want1-15/6553801396.html
18,Bergen,Carlstadt,7072,2018-04-16 14:39,1988,,1-1.5 MOS/FREE+NO FEE*LUXURY APT*HDWD FLR*SS APPL*W/D IN UNIT*POOL*GYM, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/1-15-mos-freeno-feeluxury/6553796651.html
19,Bergen,Carlstadt,7072,2018-04-16 14:39,2870,2br,LUXURY+CONVENIENCE*NO FEE*ON-SITE RETAIL/DINING*EASY NYC COMMUTE*POOL, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/luxuryconvenienceno-feeon/6553784434.html
20,Bergen,Carlstadt,7072,2018-04-16 14:39,1790,,SUPERIOR LUXURY*NO FEE*HDWD FLR*W/D IN UNIT*CONCIERGE*GYM*POOL*PETS OK, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/superior-luxuryno-feehdwd/6553775660.html
21,Bergen,Carlstadt,7072,2018-04-16 14:39,2265,1br,ENJOY LUXURY WITH VIEWS*NO FEE*CONCIERGE*NEAR SHOPS/DINING*GYM*POOL, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/enjoy-luxury-with-viewsno/6553748063.html
22,Bergen,Carlstadt,7072,2018-04-16 14:39,3950,2br,LUXURY ON THE HUDSON RIVER*1-1.5 MOS/FREE+NO FEE+$100GC*POOL*GYM, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/luxury-on-the-hudson-river1/6553730515.html
23,Bergen,Carlstadt,7072,2018-04-16 14:39,4125,2br,1-1.5 MOS/FREE+NO FEE+$100GC*LUXURY*DOORMAN*GYM*POOL*DOG RUN*NYC VIEWS, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/1-15-mos-freeno/6553714657.html
24,Bergen,Carlstadt,7072,2018-04-16 14:39,4400,2br,LUXURY WITH VIEWS*1-1.5 MOS/FREE+NO FEE+$100GC*POOL*GYM*CONCIERGE, EDGEWATER/MINS TO NYC,https://newjersey.craigslist.org/apa/d/luxury-with-views1-15-mos/6553703203.html
25,Bergen,Carlstadt,7072,2018-04-16 14:39,2740,1br,HIGH END LUXURY MINS TO NYC*1-2 MOS/FREE+NO FEE*CONCIERGE*GYM*POOL, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/high-end-luxury-mins-to-nyc1/6543606564.html
26,Bergen,Carlstadt,7072,2018-04-16 14:39,2712,,COME HOME TO LUXURY*1-2 MOS/FREE+NO FEE*NEAR SHOPS/DINING*POOL*GYM, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/come-home-to-luxury1-2-mos/6543572499.html
27,Bergen,Carlstadt,7072,2018-04-16 14:39,5015,3br,HUGE 3BR/2BA CORNER LUXURY*NO FEE*CONCIERGE*POOL*GYM*MINS TO NYC, WEEHAWKEN/PORT IMPERIAL,https://newjersey.craigslist.org/apa/d/huge-3br-2ba-corner-luxuryno/6541590320.html
28,Bergen,Carlstadt,7072,2018-04-16 14:39,3614,2br,UPSCALE LUXURY*NO FEE*CONCIERGE*INDOOR POOL*GYM*GOLF SIMULATOR*SS APPL, WEEHAWKEN/PORT IMPERIAL,https://newjersey.craigslist.org/apa/d/upscale-luxuryno/6541541236.html
29,Bergen,Carlstadt,7072,2018-04-16 14:39,3580,2br,LIVE THE DREAM*LUXURY HOME*NO FEE*NYC VIEWS*DOORMAN*GYM*POOL*PETS OK, WEEHAWKEN/PORT IMPERIAL,https://newjersey.craigslist.org/apa/d/live-the-dreamluxury-homeno/6541531461.html
30,Bergen,Carlstadt,7072,2018-04-16 14:39,2215,,ENJOY YOUR LUXURY HOME*NO FEE*STEPS FROM NY WATERWAY*SS APPL*GYM*POOL, WEEHAWKEN/PORT IMPERIAL,https://newjersey.craigslist.org/apa/d/enjoy-your-luxury-homeno/6541524389.html
31,Bergen,Carlstadt,7072,2018-04-16 14:39,4210,2br,MOVE IN READY*EXCLUSIVE LUXURY*1-2 MO/FREE+NO FEE*W/D IN UNIT*GYM*POOL, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/move-in-readyexclusive/6543620969.html
32,Bergen,Carlstadt,7072,2018-04-16 14:39,5680,3br,ENJOY NYC VIEW FROM YOUR LUXURY APT*1-2MO/FREE+NO FEE*GYM*POOL*DOORMAN, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/enjoy-nyc-view-from-your/6543656846.html
33,Bergen,Carlstadt,7072,2018-04-16 14:39,1890,1br,ENJOY LUXURY LIFESTYLE*NO FEE*EASY COMMUTE TO NYC*PETS OK*GYM*SS APPL, LYNDHURST,https://newjersey.craigslist.org/apa/d/enjoy-luxury-lifestyleno/6544325312.html
34,Bergen,Carlstadt,7072,2018-04-16 14:39,2666,1br,STUNNING LUXURY*1-2 MOS/FREE+NO FEE*EASY NYC COMMUTE*GYM*POOL*DOORMAN, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/stunning-luxury1-2-mos-freeno/6544400332.html
35,Bergen,Carlstadt,7072,2018-04-16 14:38,2535,,GREAT LOCATION LUXURY LIVING*NO FEE*POOL*GYM*DOG RUN*CONCIERGE*SS APPL, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/great-location-luxury/6544416388.html
36,Bergen,Carlstadt,7072,2018-04-16 14:38,3650,2br,AMAZING VIEWS FROM YOUR LUXURY HOME*NO FEE*POOL*GYM*DOORMAN*SS APPL, DOWNTOWN JERSEY CITY/NEWPORT,https://newjersey.craigslist.org/apa/d/amazing-views-from-your/6544427798.html
37,Bergen,Carlstadt,7072,2018-04-16 14:38,2750,1br,ENJOY RESORT-STYLE AMENITIES! NO FEE*NYC VIEWS*MINS TO NYC*PETS OK*GYM, FORT LEE/NYC IN 20MINS,https://newjersey.craigslist.org/apa/d/enjoy-resort-style-amenities/6536184213.html
